source_url,strict_member_name,permissive_member_name,merged_member_name,strict_position_count,permissive_position_count,merged_position_count,strict_contact_count,permissive_contact_count,merged_contact_count,strict_education_count,permissive_education_count,merged_education_count,strict_research_area_count,permissive_research_area_count,merged_research_area_count,strict_activity_count,permissive_activity_count,merged_activity_count,strict_publication_count,permissive_publication_count,merged_publication_count,strict_news_count,permissive_news_count,merged_news_count,strict_research_areas,permissive_research_areas,permissive_strict_research_area_count,permissive_strict_research_areas,merged_research_areas,permissive_only_research_areas,strict_positions_preview,permissive_positions_preview,merged_positions_preview,strict_activity_preview,permissive_activity_preview,merged_activity_preview
https://profiles.ucalgary.ca/andreas-wissmann,Andreas Wissmann,Andreas Wissmann,Andreas Wissmann,6,6,6,1,1,1,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,depression,depression,0,,depression,,Adjunct Professor | Cumming School of Medicine | Associate Member,Adjunct Professor | Cumming School of Medicine | Associate Member,Adjunct Professor | Cumming School of Medicine | Associate Member,,,
https://profiles.ucalgary.ca/andrew-braun,Andrew Braun,Andrew Braun,Andrew Braun,8,8,8,3,3,3,2,2,2,3,3,3,10,10,10,0,0,0,0,0,0,smooth muscle | biomedical research | stroke,smooth muscle | biomedical research | stroke,0,,smooth muscle | biomedical research | stroke,,Full Professor | Cumming School of Medicine | Full Member,Full Professor | Cumming School of Medicine | Full Member,Full Professor | Cumming School of Medicine | Full Member,"Golden Apple Award, Graduate Science Education. 2006 | Faculty Research Senior Scholarship, AHFMR, 2002 | Faculty Research Scholarship, AHFMR, 1997","Golden Apple Award, Graduate Science Education. 2006 | Faculty Research Senior Scholarship, AHFMR, 2002 | Faculty Research Scholarship, AHFMR, 1997","Golden Apple Award, Graduate Science Education. 2006 | Faculty Research Senior Scholarship, AHFMR, 2002 | Faculty Research Scholarship, AHFMR, 1997"
https://profiles.ucalgary.ca/andrew-demchuk,Andrew Demchuk,Andrew Demchuk,Andrew Demchuk,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,vascular imaging | stroke,vascular imaging | stroke,0,,vascular imaging | stroke,,Full Member | Hotchkiss Brain Institute,Full Member | Hotchkiss Brain Institute,Full Member | Hotchkiss Brain Institute,,,
https://profiles.ucalgary.ca/andrew-gabriel-mckay-bulloch,Andrew Gabriel McKay Bulloch,Andrew Gabriel McKay Bulloch,Andrew Gabriel McKay Bulloch,5,5,5,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1,0,0,0,bipolar disorder | epidemiology | depression,bipolar disorder | epidemiology | depression,0,,bipolar disorder | epidemiology | depression,,Professor - Medicine | Hotchkiss Brain Institute | Full Member,Professor - Medicine | Hotchkiss Brain Institute | Full Member,Professor - Medicine | Hotchkiss Brain Institute | Full Member,Brain and Mental Health (2015-2021),Brain and Mental Health (2015-2021),Brain and Mental Health (2015-2021)
https://profiles.ucalgary.ca/andrew-kim,Andrew Kim,Andrew Kim,Andrew Kim,4,4,4,1,1,1,4,4,4,5,22,22,5,5,5,21,21,21,3,3,3,behavioural addictions | concurrent disorders) | sports betting | depression | emotion dysregulation in four potentially addictive behaviors,"behavioural addictions | concurrent disorders) | sports betting | depression | emotion dysregulation in four potentially addictive behaviors | mental health (i. e., concurrent disorders) | investigating the demographics, psychological characteristics, and gambling-related harms of in-play sports bettors | international journal of mental health and addiction | contextual correlates of in-play sports betting | t. . psychology of addictive behaviors | gambling-related harms of in-play sports bettors . vieira | s.. journal of behavioral addictions | gambling-related harms of in-play sports bettors | s. . international journal of mental health | video gaming behaviors . kim | video gaming behaviors | behavioural addictions . konkolÿ-thege | substance use and mental health disorders: psychologists’ role in bridging the gap | gambling disorder | comorbid behavioral addictions: demographic | ontarians wagering far more on legal online casino games than on sports betting | are sports betting ads getting out of control in canada?",0,,"behavioural addictions | concurrent disorders) | sports betting | depression | emotion dysregulation in four potentially addictive behaviors | mental health (i. e., concurrent disorders) | investigating the demographics, psychological characteristics, and gambling-related harms of in-play sports bettors | international journal of mental health and addiction | contextual correlates of in-play sports betting | t. . psychology of addictive behaviors | gambling-related harms of in-play sports bettors . vieira | s.. journal of behavioral addictions | gambling-related harms of in-play sports bettors | s. . international journal of mental health | video gaming behaviors . kim | video gaming behaviors | behavioural addictions . konkolÿ-thege | substance use and mental health disorders: psychologists’ role in bridging the gap | gambling disorder | comorbid behavioral addictions: demographic | ontarians wagering far more on legal online casino games than on sports betting | are sports betting ads getting out of control in canada?","mental health (i. e., concurrent disorders) | investigating the demographics, psychological characteristics, and gambling-related harms of in-play sports bettors | international journal of mental health and addiction | contextual correlates of in-play sports betting | t. . psychology of addictive behaviors | gambling-related harms of in-play sports bettors . vieira | s.. journal of behavioral addictions | gambling-related harms of in-play sports bettors | s. . international journal of mental health | video gaming behaviors . kim | video gaming behaviors | behavioural addictions . konkolÿ-thege | substance use and mental health disorders: psychologists’ role in bridging the gap | gambling disorder | comorbid behavioral addictions: demographic | ontarians wagering far more on legal online casino games than on sports betting | are sports betting ads getting out of control in canada?",Adjunct Professor | Faculty of Arts | Full Member,Adjunct Professor | Faculty of Arts | Full Member,Adjunct Professor | Faculty of Arts | Full Member,"Banting Post Doctoral Fellowship, Social Sciences and Humanities Research Counil. 2020 | Donald Hill Fellowship in Medicine, Dalhousie University . 2020 | Izaak Walton Killam Pre-Doctoral Scholarship, Killam Trusts. 2016","Banting Post Doctoral Fellowship, Social Sciences and Humanities Research Counil. 2020 | Donald Hill Fellowship in Medicine, Dalhousie University . 2020 | Izaak Walton Killam Pre-Doctoral Scholarship, Killam Trusts. 2016","Banting Post Doctoral Fellowship, Social Sciences and Humanities Research Counil. 2020 | Donald Hill Fellowship in Medicine, Dalhousie University . 2020 | Izaak Walton Killam Pre-Doctoral Scholarship, Killam Trusts. 2016"
https://profiles.ucalgary.ca/andrew-szeto,Andrew Szeto,Andrew Szeto,Andrew Szeto,6,6,6,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,Executive Director | Office of the Provost | Professor,Executive Director | Office of the Provost | Professor,Executive Director | Office of the Provost | Professor,,,
https://profiles.ucalgary.ca/angela-haffenden,Angela Haffenden,Angela Haffenden,Angela Haffenden,4,4,4,2,2,2,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,movement disorders | visually guided movements,movement disorders | visually guided movements,0,,movement disorders | visually guided movements,,Neuropsychologist | Alberta Health Services | Associate Member,Neuropsychologist | Alberta Health Services | Associate Member,Neuropsychologist | Alberta Health Services | Associate Member,,,
https://profiles.ucalgary.ca/angelique-jenney,Angelique Jenney,Angelique Jenney,Angelique Jenney,3,3,3,2,2,2,3,3,3,10,25,25,18,18,18,16,16,16,2,2,2,impact of trauma on children | development of skill-based clinical competencies | child mental health | gender-based violence | trauma across the lifespan | simulation-based learning | simulation-based experiential learning | trauma-informed approaches to working with young people | youth care work in therapeutic campus-based care settings | child development,"impact of trauma on children | development of skill-based clinical competencies | child mental health | gender-based violence | trauma across the lifespan | simulation-based learning | simulation-based experiential learning | trauma-informed approaches to working with young people | youth care work in therapeutic campus-based care settings | child development | child mental health, gender-based violence | trauma across the lifespan, simulation-based learning dr | child protection responses to gender-based violence cases | simulation-based experiential learning dr | trauma across the lifespan, simulation-based learning | research child mental health, gender-based violence | child health | health and life | collaborative development | survivor experience to enhance services | youth care work | not soft: trauma | practice to address children’s mental health.. r | practice to address children’s mental health | new wood's homes research chair in children's mental health builds bridges to front lines",0,,"impact of trauma on children | development of skill-based clinical competencies | child mental health | gender-based violence | trauma across the lifespan | simulation-based learning | simulation-based experiential learning | trauma-informed approaches to working with young people | youth care work in therapeutic campus-based care settings | child development | child mental health, gender-based violence | trauma across the lifespan, simulation-based learning dr | child protection responses to gender-based violence cases | simulation-based experiential learning dr | trauma across the lifespan, simulation-based learning | research child mental health, gender-based violence | child health | health and life | collaborative development | survivor experience to enhance services | youth care work | not soft: trauma | practice to address children’s mental health.. r | practice to address children’s mental health | new wood's homes research chair in children's mental health builds bridges to front lines","child mental health, gender-based violence | trauma across the lifespan, simulation-based learning dr | child protection responses to gender-based violence cases | simulation-based experiential learning dr | trauma across the lifespan, simulation-based learning | research child mental health, gender-based violence | child health | health and life | collaborative development | survivor experience to enhance services | youth care work | not soft: trauma | practice to address children’s mental health.. r | practice to address children’s mental health | new wood's homes research chair in children's mental health builds bridges to front lines",Associate Professor | Faculty of Social Work | Wood's Homes Research Chair in Children's Mental Health,Associate Professor | Faculty of Social Work | Wood's Homes Research Chair in Children's Mental Health,Associate Professor | Faculty of Social Work | Wood's Homes Research Chair in Children's Mental Health,"Course number Course title Semester | SOWK 55119 SEC 03 S03 SelTop: Soc Work Interventions 2020 | SOWK 612/613 Trauma Impacts and Interventions Across the Life Span Fall 2018, Winter 2020, Fall 2020, Fall 2022, Fall 2024, Winter 2025","Course number Course title Semester | SOWK 55119 SEC 03 S03 SelTop: Soc Work Interventions 2020 | SOWK 612/613 Trauma Impacts and Interventions Across the Life Span Fall 2018, Winter 2020, Fall 2020, Fall 2022, Fall 2024, Winter 2025","Course number Course title Semester | SOWK 55119 SEC 03 S03 SelTop: Soc Work Interventions 2020 | SOWK 612/613 Trauma Impacts and Interventions Across the Life Span Fall 2018, Winter 2020, Fall 2020, Fall 2022, Fall 2024, Winter 2025"
https://profiles.ucalgary.ca/anne-duffy,Fetch Failed,Fetch Failed,Fetch Failed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,
https://profiles.ucalgary.ca/anne-patricia-flynn,Anne Patricia Flynn,Anne Patricia Flynn,Anne Patricia Flynn,4,4,4,2,2,2,2,2,2,4,4,4,5,5,5,0,0,0,0,0,0,health promotion anne flynn | alex senior's health centre | movement program for senior citizens | health study group,health promotion anne flynn | alex senior's health centre | movement program for senior citizens | health study group,0,,health promotion anne flynn | alex senior's health centre | movement program for senior citizens | health study group,,Professor Emerita of Kinesiology | Faculty of Kinesiology | Full Member,Professor Emerita of Kinesiology | Faculty of Kinesiology | Full Member,Professor Emerita of Kinesiology | Faculty of Kinesiology | Full Member,"Dixie Durr Award for Outstanding Service to Dance Research, Dance Studies Association. 2020 | Gertrude E. Lippincott Award for best English language article, Society for Dance History Scholars. 2000 | Panasonic Best Video Award For “Dance: For Our Children"", Association for Media and Technology in Education in Canada. 1998","Dixie Durr Award for Outstanding Service to Dance Research, Dance Studies Association. 2020 | Gertrude E. Lippincott Award for best English language article, Society for Dance History Scholars. 2000 | Panasonic Best Video Award For “Dance: For Our Children"", Association for Media and Technology in Education in Canada. 1998","Dixie Durr Award for Outstanding Service to Dance Research, Dance Studies Association. 2020 | Gertrude E. Lippincott Award for best English language article, Society for Dance History Scholars. 2000 | Panasonic Best Video Award For “Dance: For Our Children"", Association for Media and Technology in Education in Canada. 1998"
